id,url,title,company_name,company_url,time_update,time_expire,salary,exp,job_level,group_job,job_type,benefit,job_des,job_req,city,address,web
careerlink76,https://www.careerlink.vn//tim-viec-lam/ocean-edu-nam-dinh-3-nhan-vien-cham-soc-khach-hang-khong-yeu-cau-kinh-nghiem/2989937?source=site,[Ocean Edu Nam Định 3] - Nhân Viên Chăm Sóc Khách Hàng - Không yêu cầu kinh nghiệm,Hệ Thống Anh Ngữ Quốc Tế Ocean Edu,https://www.careerlink.vn//viec-lam-cua/he-thong-anh-ngu-quoc-te-ocean-edu/95306,2024-11-06 12:15:46.327,2024-12-07 12:15:46.327,480.00,0,Nhân viên,Tư vấn,"Tư vấn, Dịch vụ khách hàng, Giáo dục / Đào tạo / Thư viện",,"- Cham sóc h?c viên, qu?n lý h?c viên b?ng h? th?ng ph?n m?m c?a Ocean Edu, nh?n xét dánh giá h?c viên và tuong tác v?i ph? huynh h?c viên., - Gi?i dáp các th?c m?c c?a h?c viên và ph? huynh, - Chi ti?t công vi?c s? du?c trao d?i c? th? hon khi ph?ng v?n","- N?/Nam tu?i t? 22- 32, - Tin h?c van phòng co b?n, - K? nang làm vi?c nhóm, - K? nang giao ti?p thuy?t ph?c, - T? ch? d?ng trong phuong ti?n di l?i.",Nam Định,"Thành ph? Nam Ð?nh,",CareerLink
careerlink77,https://www.careerlink.vn//tim-viec-lam/ocean-edu-nam-dinh-3-chuyen-vien-kinh-doanh/2989938?source=site,[Ocean Edu Nam Định 3] - Chuyên Viên Kinh Doanh,Hệ Thống Anh Ngữ Quốc Tế Ocean Edu,https://www.careerlink.vn//viec-lam-cua/he-thong-anh-ngu-quoc-te-ocean-edu/95306,2024-11-06 12:15:48.523,2024-12-07 12:15:48.523,480.00,0,Nhân viên,Tư vấn,"Tư vấn, Dịch vụ khách hàng, Bán hàng / Kinh doanh",,"- Tìm ki?m, gi?i thi?u d?n h?c viên các khoá h?c phù h?p, - Cham sóc h?c viên, qu?n lý h?c viên b?ng h? th?ng ph?n m?m c?a Ocean Edu, nh?n xét dánh giá h?c viên và tuong tác v?i ph? huynh h?c viên., - Ph?i h?p v?i nhân viên trong chi nhánh tri?n khai các chuong trình s? ki?n; h?i th?o; pr; marketing, ngo?i khóa cho h?c viên c?a Ocean Edu., - Tham gia tìm ki?m, lên k? ho?ch d?ng th?i th?c hi?n xây d?ng kênh tuy?n sinh cho chi nhánh Ocean Edu.","- N?/Nam tu?i t? 22- 32, - Tin h?c van phòng co b?n, - K? nang làm vi?c nhóm, - K? nang giao ti?p thuy?t ph?c, - T? ch? d?ng trong phuong ti?n di l?i.",Nam Định,"Thành ph? Nam Ð?nh,",CareerLink
careerlink78,https://www.careerlink.vn//tim-viec-lam/chuyen-vien-telesales-ocean-edu-nam-dinh-3/2989939?source=site,Chuyên Viên Telesales (Ocean edu Nam Định 3),Hệ Thống Anh Ngữ Quốc Tế Ocean Edu,https://www.careerlink.vn//viec-lam-cua/he-thong-anh-ngu-quoc-te-ocean-edu/95306,2024-11-06 12:15:51.480,2024-12-07 12:15:51.480,480.00,0,Nhân viên,Tư vấn,"Tư vấn, Dịch vụ khách hàng, Giáo dục / Đào tạo / Thư viện",,"- Th?c hi?n g?i di?n gi?i thi?u và tu v?n các s?n ph?m c?a Công ty cho khách hàng theo Data du?c cung c?p., - Th?c hi?n g?i di?n cham sóc và duy trì m?i quan h? v?i khách hàng., - H? tr? h?c viên qua các kênh tuong tác: Skype, Chat Yahoo, Facebook…, - Chi ti?t công vi?c s? du?c trao d?i c? th? hon khi ph?ng v?n","- N?/Nam tu?i t? 22- 32, - Tin h?c van phòng co b?n, - K? nang làm vi?c nhóm, - K? nang giao ti?p thuy?t ph?c, - T? ch? d?ng trong phuong ti?n di l?i.",Nam Định,"Thành ph? Nam Ð?nh,",CareerLink
careerlink79,https://www.careerlink.vn//tim-viec-lam/chuyen-vien-tuyen-sinh-ocean-edu-nam-dinh-3/2989941?source=site,Chuyên Viên Tuyển Sinh (Ocean edu Nam Định 3),Hệ Thống Anh Ngữ Quốc Tế Ocean Edu,https://www.careerlink.vn//viec-lam-cua/he-thong-anh-ngu-quoc-te-ocean-edu/95306,2024-11-06 12:15:54.427,2024-12-07 12:15:54.427,480.00,0,Nhân viên,Tư vấn,"Tư vấn, Dịch vụ khách hàng, Giáo dục / Đào tạo / Thư viện",,"- L?p k? ho?ch tuy?n sinh, tu v?n các khóa h?c phù h?p, - Cham sóc h?c viên, - T? ch?c khai gi?ng, - H? tr? h?c viên qua các kênh tuong tác: Skype, Chat Yahoo, Facebook…, - Chi ti?t công vi?c s? trao d?i c? th? hon khi ph?ng v?n.","- N?/Nam tu?i t? 22- 32, - Tin h?c van phòng co b?n, - K? nang làm vi?c nhóm, - K? nang giao ti?p thuy?t ph?c, - T? ch? d?ng trong phuong ti?n di l?i.",Nam Định,"Thành ph? Nam Ð?nh,",CareerLink
careerlink8,https://www.careerlink.vn//tim-viec-lam/linh-dong-thu-duc-nhan-vien-phu-kho/2990249?source=site,"[Linh Đông, Thủ Đức]  Nhân Viên Phụ Kho",Công Ty TNHH Cao Phong - (Siêu Thị Điện Máy - Nội Thất Chợ Lớn),https://www.careerlink.vn//viec-lam-cua/cong-ty-tnhh-cao-phong-sieu-thi-dien-may-noi-that-cho-lon/71355,2024-11-06 12:11:19.193,2024-12-07 12:11:19.193,0.00,0,Nhân viên,Lao động phổ thông,"Lao động phổ thông, Vận chuyển / Giao thông / Kho bãi","Luong thu?ng tháng 13. Ch? d? BHXH,công doàn d?y d?. Th? vi?c nh?n full luong chính th?c","- Nh?p kho hàng hóa, - S?p x?p, theo dõi hàng xu?t, nh?p, t?n, - Chi ti?t s? trao d?i rõ bu?i ph?ng v?n","- Trung th?c, siêng nang, ch?u du?c áp l?c công vi?c, - K? nang bán hàng t?t, - Có trách nhi?m trong công vi?c",Hồ Chí Minh,"Thành Ph? Th? Ð?c,",CareerLink
careerlink80,https://www.careerlink.vn//tim-viec-lam/ocean-edu-nam-dinh-3-chuyen-vien-tu-van-san-pham-giao-duc/2989942?source=site,[Ocean Edu Nam Định 3] - Chuyên Viên Tư Vấn Sản Phẩm Giáo Dục,Hệ Thống Anh Ngữ Quốc Tế Ocean Edu,https://www.careerlink.vn//viec-lam-cua/he-thong-anh-ngu-quoc-te-ocean-edu/95306,2024-11-06 12:15:56.527,2024-12-07 12:15:56.527,480.00,0,Nhân viên,Tư vấn,"Tư vấn, Dịch vụ khách hàng, Giáo dục / Đào tạo / Thư viện",,"- Gi?i thi?u, tu v?n và bán cho khách hàng các chuong trình, khóa h?c ti?ng Anh phù h?p., - Cham sóc, h? tr?, gi?i dáp các v?n d? liên quan cho khách hàng., - Tham gia các chuong trình, s? ki?n c?a chi nhánh d? m? r?ng th? tru?ng.","- N?/Nam tu?i t? 22- 32, - Tin h?c van phòng co b?n, - K? nang làm vi?c nhóm, - K? nang giao ti?p thuy?t ph?c, - T? ch? d?ng trong phuong ti?n di l?i.",Nam Định,"Thành ph? Nam Ð?nh,",CareerLink
careerlink81,https://www.careerlink.vn//tim-viec-lam/chuyen-vien-bao-hiem-fsc-_-kenh-bancassurance_-shinhanbank-long-bien/2989874?source=site,Chuyên Viên Bảo Hiểm (FSC)_ Kênh Bancassurance_ SHINHANBANK Long Biên*,Công Ty TNHH BHNT Prudential Việt Nam - Bộ Phận Hợp Tác Kinh Doanh,https://www.careerlink.vn//viec-lam-cua/cong-ty-tnhh-bhnt-prudential-viet-nam-bo%CC%A3-pha%CC%A3n-ho%CC%A3p-ta%CC%81c-kinh-doanh/157426,2024-11-06 12:16:02.150,2024-12-07 12:16:02.150,640.00,1,Nhân viên,Ngân hàng / Chứng khoán,"Ngân hàng / Chứng khoán, Tư vấn, Tài chính / Đầu tư",Các Hot Contest trong nam. Chuong trình cham sóc s?c kh?e cao c?p dành cho nhân viên và ngu?i thân. Chuong trình Ðào t?o Chuyên sâu dành riêng cho d?i ngu,"Kênh, luôn t?o co h?i phát tri?n s? nghi?p dành cho nh?ng ?ng viên tr?, nhi?t huy?t và s?n sàng duong d?u v?i th? thách. V?i l? trình phát tri?n s? nghi?p rõ ràng, m?c thu nh?p h?p d?n cùng v?i môi tru?ng làm vi?c tr? trung, dây chính là l?a ch?n phù h?p d? b?n th? hi?n tài nang và xây d?ng s? nghi?p v?ng ch?c cho chính mình., - Ch? d?ng xây d?ng & duy trì, qu?n lý m?i quan h? t?t v?i khách hàng, d?i tác., - Ch? d?ng h? tr? d?i tác và nhân viên ngân hàng trong các ho?t d?ng hàng ngày thu?c ph?m vi công vi?c., - T?n d?ng hi?u qu? ngu?n khách hàng t? d?i tác nngân hàng d? ch? d?ng liên h? và t?o k?t n?i v?i Khách hàng., - Tìm hi?u d?y d? các thông tin, dánh giá dúng nhu c?u c?a khách hàng d? gi?i thi?u các gi?i pháp tài chính và chuong trình B?o Hi?m phù h?p v?i nhu c?u th?c t? & kh? nang duy trì h?p d?ng trong tuong lai., - Ð?m b?o th?c hi?n dúng và d?y d? quy trình tu v?n theo quy d?nh c?a công ty., - Ð?m b?o th?c hi?n tu v?n d?y d?, chính xác thông tin b?ng minh h?a; các d?c tính s?n ph?m; các quy?n l?i c?a Khách Hàng, các quy d?nh & di?u kho?n trong HÐBH., - Ð?m b?o các y?u t? v? cham sóc & h? tr?/hu?ng d?n khách hàng trong su?t quá trình bán hàng (bao g?m tru?c, trong & sau bán), - Tu?n th? theo quy d?nh v? ki?m soát ch?t lu?ng bán hàng c?a Lu?t B?o Hi?m và c?a công ty., - Th?c hi?n d?y d? các báo cáo kinh doanh d?nh kì ho?c các báo cáo du?c yêu c?u t? Qu?n lý kinh doanh., - Ch? d?ng dóng góp ý tu?ng và tham gia xây d?ng k? ho?ch kinh doanh theo t?ng giai do?n., - Báo cáo công vi?c cho Qu?n lý kinh doanh, - Thu nh?p c?nh tranh:, - Th? cham sóc s?c kh?e cao c?p, Khám s?c kh?e hàng nam theo chính sách công ty, - Quy?n l?i cho nhân viên xu?t s?c v?i nh?ng chuy?n di du l?ch, h?i th?o và team building trong và ngoài nu?c cao c?p., - M? r?ng network, - Có l? trình thang ti?n rõ ràng d?n các v? trí qu?n lí c?p cao.","- Trình d?: Cao d?ng/ Ð?i H?c, uu tiên ?ng viên t?t nghi?p chuyên ngành Tài Chính- Ngân Hàng., - Ngo?i hình: Khá, ua nhìn., - Kinh nghi?m:, - Có s? yêu thích, quan tâm v? b?o hi?m, bancassurance và có s? tìm hi?u v? công vi?c Chuyên Viên Tu V?n Tài Chính t?i Ngân Hàng, - K? nang giao ti?p, tu v?n, cham sóc khách hàng., - K? nang xây d?ng m?i quan h? v?i d?i tác/khách hàng và gi?i quy?t v?n d?., - Nhi?t tình, cham ch? và kiên trì., - Có m?c tiêu và d?nh hu?ng phát tri?n công vi?c rõ ràng.",Hà Nội,"Qu?n Long Biên,",CareerLink
careerlink82,https://www.careerlink.vn//tim-viec-lam/chuyen-vien-bao-hiem-fsc-_-kenh-bancassurance_-shinhanbank-nam-tu-liem/2989875?source=site,Chuyên Viên Bảo Hiểm (FSC)_ Kênh Bancassurance_ SHINHANBANK Nam Từ Liêm*,Công Ty TNHH BHNT Prudential Việt Nam - Bộ Phận Hợp Tác Kinh Doanh,https://www.careerlink.vn//viec-lam-cua/cong-ty-tnhh-bhnt-prudential-viet-nam-bo%CC%A3-pha%CC%A3n-ho%CC%A3p-ta%CC%81c-kinh-doanh/157426,2024-11-06 12:16:04.737,2024-12-07 12:16:04.737,640.00,1,Nhân viên,Ngân hàng / Chứng khoán,"Ngân hàng / Chứng khoán, Tư vấn, Tài chính / Đầu tư",Các Hot Contest trong nam. Chuong trình cham sóc s?c kh?e cao c?p dành cho nhân viên và ngu?i thân. Chuong trình Ðào t?o Chuyên sâu dành riêng cho d?i ngu,"Kênh, luôn t?o co h?i phát tri?n s? nghi?p dành cho nh?ng ?ng viên tr?, nhi?t huy?t và s?n sàng duong d?u v?i th? thách. V?i l? trình phát tri?n s? nghi?p rõ ràng, m?c thu nh?p h?p d?n cùng v?i môi tru?ng làm vi?c tr? trung, dây chính là l?a ch?n phù h?p d? b?n th? hi?n tài nang và xây d?ng s? nghi?p v?ng ch?c cho chính mình., - Ch? d?ng xây d?ng & duy trì, qu?n lý m?i quan h? t?t v?i khách hàng, d?i tác., - Ch? d?ng h? tr? d?i tác và nhân viên ngân hàng trong các ho?t d?ng hàng ngày thu?c ph?m vi công vi?c., - T?n d?ng hi?u qu? ngu?n khách hàng t? d?i tác nngân hàng d? ch? d?ng liên h? và t?o k?t n?i v?i Khách hàng., - Tìm hi?u d?y d? các thông tin, dánh giá dúng nhu c?u c?a khách hàng d? gi?i thi?u các gi?i pháp tài chính và chuong trình B?o Hi?m phù h?p v?i nhu c?u th?c t? & kh? nang duy trì h?p d?ng trong tuong lai., - Ð?m b?o th?c hi?n dúng và d?y d? quy trình tu v?n theo quy d?nh c?a công ty., - Ð?m b?o th?c hi?n tu v?n d?y d?, chính xác thông tin b?ng minh h?a; các d?c tính s?n ph?m; các quy?n l?i c?a Khách Hàng, các quy d?nh & di?u kho?n trong HÐBH., - Ð?m b?o các y?u t? v? cham sóc & h? tr?/hu?ng d?n khách hàng trong su?t quá trình bán hàng (bao g?m tru?c, trong & sau bán), - Tu?n th? theo quy d?nh v? ki?m soát ch?t lu?ng bán hàng c?a Lu?t B?o Hi?m và c?a công ty., - Th?c hi?n d?y d? các báo cáo kinh doanh d?nh kì ho?c các báo cáo du?c yêu c?u t? Qu?n lý kinh doanh., - Ch? d?ng dóng góp ý tu?ng và tham gia xây d?ng k? ho?ch kinh doanh theo t?ng giai do?n., - Báo cáo công vi?c cho Qu?n lý kinh doanh, - Thu nh?p c?nh tranh:, - Th? cham sóc s?c kh?e cao c?p, Khám s?c kh?e hàng nam theo chính sách công ty, - Quy?n l?i cho nhân viên xu?t s?c v?i nh?ng chuy?n di du l?ch, h?i th?o và team building trong và ngoài nu?c cao c?p., - M? r?ng network, - Có l? trình thang ti?n rõ ràng d?n các v? trí qu?n lí c?p cao.","- Trình d?: Cao d?ng/ Ð?i H?c, uu tiên ?ng viên t?t nghi?p chuyên ngành Tài Chính- Ngân Hàng., - Ngo?i hình: Khá, ua nhìn., - Kinh nghi?m:, - Có s? yêu thích, quan tâm v? b?o hi?m, bancassurance và có s? tìm hi?u v? công vi?c Chuyên Viên Tu V?n Tài Chính t?i Ngân Hàng, - K? nang giao ti?p, tu v?n, cham sóc khách hàng., - K? nang xây d?ng m?i quan h? v?i d?i tác/khách hàng và gi?i quy?t v?n d?., - Nhi?t tình, cham ch? và kiên trì., - Có m?c tiêu và d?nh hu?ng phát tri?n công vi?c rõ ràng.",Hà Nội,"Qu?n Nam T? Liêm,",CareerLink
careerlink83,https://www.careerlink.vn//tim-viec-lam/chuyen-vien-bao-hiem-fsc-_-kenh-bancassurance_-shinhanbank-tay-ho/2989876?source=site,Chuyên Viên Bảo Hiểm (FSC)_ Kênh Bancassurance_ SHINHANBANK Tây Hồ*,Công Ty TNHH BHNT Prudential Việt Nam - Bộ Phận Hợp Tác Kinh Doanh,https://www.careerlink.vn//viec-lam-cua/cong-ty-tnhh-bhnt-prudential-viet-nam-bo%CC%A3-pha%CC%A3n-ho%CC%A3p-ta%CC%81c-kinh-doanh/157426,2024-11-06 12:16:07.680,2024-12-07 12:16:07.680,640.00,1,Nhân viên,Ngân hàng / Chứng khoán,"Ngân hàng / Chứng khoán, Tư vấn, Tài chính / Đầu tư",Các Hot Contest trong nam. Chuong trình cham sóc s?c kh?e cao c?p dành cho nhân viên và ngu?i thân. Chuong trình Ðào t?o Chuyên sâu dành riêng cho d?i ngu,"Kênh, luôn t?o co h?i phát tri?n s? nghi?p dành cho nh?ng ?ng viên tr?, nhi?t huy?t và s?n sàng duong d?u v?i th? thách. V?i l? trình phát tri?n s? nghi?p rõ ràng, m?c thu nh?p h?p d?n cùng v?i môi tru?ng làm vi?c tr? trung, dây chính là l?a ch?n phù h?p d? b?n th? hi?n tài nang và xây d?ng s? nghi?p v?ng ch?c cho chính mình., - Ch? d?ng xây d?ng & duy trì, qu?n lý m?i quan h? t?t v?i khách hàng, d?i tác., - Ch? d?ng h? tr? d?i tác và nhân viên ngân hàng trong các ho?t d?ng hàng ngày thu?c ph?m vi công vi?c., - T?n d?ng hi?u qu? ngu?n khách hàng t? d?i tác nngân hàng d? ch? d?ng liên h? và t?o k?t n?i v?i Khách hàng., - Tìm hi?u d?y d? các thông tin, dánh giá dúng nhu c?u c?a khách hàng d? gi?i thi?u các gi?i pháp tài chính và chuong trình B?o Hi?m phù h?p v?i nhu c?u th?c t? & kh? nang duy trì h?p d?ng trong tuong lai., - Ð?m b?o th?c hi?n dúng và d?y d? quy trình tu v?n theo quy d?nh c?a công ty., - Ð?m b?o th?c hi?n tu v?n d?y d?, chính xác thông tin b?ng minh h?a; các d?c tính s?n ph?m; các quy?n l?i c?a Khách Hàng, các quy d?nh & di?u kho?n trong HÐBH., - Ð?m b?o các y?u t? v? cham sóc & h? tr?/hu?ng d?n khách hàng trong su?t quá trình bán hàng (bao g?m tru?c, trong & sau bán), - Tu?n th? theo quy d?nh v? ki?m soát ch?t lu?ng bán hàng c?a Lu?t B?o Hi?m và c?a công ty., - Th?c hi?n d?y d? các báo cáo kinh doanh d?nh kì ho?c các báo cáo du?c yêu c?u t? Qu?n lý kinh doanh., - Ch? d?ng dóng góp ý tu?ng và tham gia xây d?ng k? ho?ch kinh doanh theo t?ng giai do?n., - Báo cáo công vi?c cho Qu?n lý kinh doanh, - Thu nh?p c?nh tranh:, - Th? cham sóc s?c kh?e cao c?p, Khám s?c kh?e hàng nam theo chính sách công ty, - Quy?n l?i cho nhân viên xu?t s?c v?i nh?ng chuy?n di du l?ch, h?i th?o và team building trong và ngoài nu?c cao c?p., - M? r?ng network, - Có l? trình thang ti?n rõ ràng d?n các v? trí qu?n lí c?p cao.","- Trình d?: Cao d?ng/ Ð?i H?c, uu tiên ?ng viên t?t nghi?p chuyên ngành Tài Chính- Ngân Hàng., - Ngo?i hình: Khá, ua nhìn., - Kinh nghi?m:, - Có s? yêu thích, quan tâm v? b?o hi?m, bancassurance và có s? tìm hi?u v? công vi?c Chuyên Viên Tu V?n Tài Chính t?i Ngân Hàng, - K? nang giao ti?p, tu v?n, cham sóc khách hàng., - K? nang xây d?ng m?i quan h? v?i d?i tác/khách hàng và gi?i quy?t v?n d?., - Nhi?t tình, cham ch? và kiên trì., - Có m?c tiêu và d?nh hu?ng phát tri?n công vi?c rõ ràng.",Hà Nội,"Qu?n Tây H?,",CareerLink
careerlink84,https://www.careerlink.vn//tim-viec-lam/chuyen-vien-bao-hiem-fsc-_-kenh-bancassurance_-shinhanbank-thanh-xuan/2989877?source=site,Chuyên Viên Bảo Hiểm (FSC)_ Kênh Bancassurance_ SHINHANBANK Thanh Xuân*,Công Ty TNHH BHNT Prudential Việt Nam - Bộ Phận Hợp Tác Kinh Doanh,https://www.careerlink.vn//viec-lam-cua/cong-ty-tnhh-bhnt-prudential-viet-nam-bo%CC%A3-pha%CC%A3n-ho%CC%A3p-ta%CC%81c-kinh-doanh/157426,2024-11-06 12:16:10.673,2024-12-07 12:16:10.673,640.00,1,Nhân viên,Ngân hàng / Chứng khoán,"Ngân hàng / Chứng khoán, Tư vấn, Tài chính / Đầu tư",Các Hot Contest trong nam. Chuong trình cham sóc s?c kh?e cao c?p dành cho nhân viên và ngu?i thân. Chuong trình Ðào t?o Chuyên sâu dành riêng cho d?i ngu,"Kênh, luôn t?o co h?i phát tri?n s? nghi?p dành cho nh?ng ?ng viên tr?, nhi?t huy?t và s?n sàng duong d?u v?i th? thách. V?i l? trình phát tri?n s? nghi?p rõ ràng, m?c thu nh?p h?p d?n cùng v?i môi tru?ng làm vi?c tr? trung, dây chính là l?a ch?n phù h?p d? b?n th? hi?n tài nang và xây d?ng s? nghi?p v?ng ch?c cho chính mình., - Ch? d?ng xây d?ng & duy trì, qu?n lý m?i quan h? t?t v?i khách hàng, d?i tác., - Ch? d?ng h? tr? d?i tác và nhân viên ngân hàng trong các ho?t d?ng hàng ngày thu?c ph?m vi công vi?c., - T?n d?ng hi?u qu? ngu?n khách hàng t? d?i tác nngân hàng d? ch? d?ng liên h? và t?o k?t n?i v?i Khách hàng., - Tìm hi?u d?y d? các thông tin, dánh giá dúng nhu c?u c?a khách hàng d? gi?i thi?u các gi?i pháp tài chính và chuong trình B?o Hi?m phù h?p v?i nhu c?u th?c t? & kh? nang duy trì h?p d?ng trong tuong lai., - Ð?m b?o th?c hi?n dúng và d?y d? quy trình tu v?n theo quy d?nh c?a công ty., - Ð?m b?o th?c hi?n tu v?n d?y d?, chính xác thông tin b?ng minh h?a; các d?c tính s?n ph?m; các quy?n l?i c?a Khách Hàng, các quy d?nh & di?u kho?n trong HÐBH., - Ð?m b?o các y?u t? v? cham sóc & h? tr?/hu?ng d?n khách hàng trong su?t quá trình bán hàng (bao g?m tru?c, trong & sau bán), - Tu?n th? theo quy d?nh v? ki?m soát ch?t lu?ng bán hàng c?a Lu?t B?o Hi?m và c?a công ty., - Th?c hi?n d?y d? các báo cáo kinh doanh d?nh kì ho?c các báo cáo du?c yêu c?u t? Qu?n lý kinh doanh., - Ch? d?ng dóng góp ý tu?ng và tham gia xây d?ng k? ho?ch kinh doanh theo t?ng giai do?n., - Báo cáo công vi?c cho Qu?n lý kinh doanh, - Thu nh?p c?nh tranh:, - Th? cham sóc s?c kh?e cao c?p, Khám s?c kh?e hàng nam theo chính sách công ty, - Quy?n l?i cho nhân viên xu?t s?c v?i nh?ng chuy?n di du l?ch, h?i th?o và team building trong và ngoài nu?c cao c?p., - M? r?ng network, - Có l? trình thang ti?n rõ ràng d?n các v? trí qu?n lí c?p cao.","- Trình d?: Cao d?ng/ Ð?i H?c, uu tiên ?ng viên t?t nghi?p chuyên ngành Tài Chính- Ngân Hàng., - Ngo?i hình: Khá, ua nhìn., - Kinh nghi?m:, - Có s? yêu thích, quan tâm v? b?o hi?m, bancassurance và có s? tìm hi?u v? công vi?c Chuyên Viên Tu V?n Tài Chính t?i Ngân Hàng, - K? nang giao ti?p, tu v?n, cham sóc khách hàng., - K? nang xây d?ng m?i quan h? v?i d?i tác/khách hàng và gi?i quy?t v?n d?., - Nhi?t tình, cham ch? và kiên trì., - Có m?c tiêu và d?nh hu?ng phát tri?n công vi?c rõ ràng.",Hà Nội,"Qu?n Thanh Xuân,",CareerLink
careerlink85,https://www.careerlink.vn//tim-viec-lam/trinh-duoc-vien-ctv-mien-tay/2989879?source=site,Trình dược viên (CTV) Miền Tây,CÔNG TY TNHH HCM PHARMA,https://www.careerlink.vn//viec-lam-cua/cong-ty-tnhh-hcm-pharma/383201,2024-11-06 12:16:13.637,2024-12-07 12:16:13.637,340.00,0,Nhân viên,Dược / Sinh học,"Dược / Sinh học, Bán hàng / Kinh doanh, Bán lẻ / Bán sỉ",,"- Ð?n các nhà thu?c thu?c d?a bàn phân công d? gi?i thi?u, tu v?n s?n ph?m c?a công ty;, - Cham sóc khách hàng, thúc d?y vi?c mua hàng, nh?p hàng c?a khách hàng, - Hoàn thành ch? tiêu doanh s? dã du?c giao theo k? ho?ch, - H? tr?, th?c hi?n các chuong trình qu?ng cáo s?n ph?m theo k? ho?ch c?a Công ty, - Nghiên c?u, tìm hi?u th? tru?ng, phát tri?n khách hàng/d?i lý m?i.","- Ð? tu?i 18 tu?i tr? lên, - Siêng nang, trung th?c, nhanh nh?n, ho?t bát, - Giao ti?p t?t, thích g?p g? giao luu khách hàng, - Yêu thích, dam mê kinh doanh, - Không yêu c?u b?ng c?p, - Không yêu c?u kinh nghi?m, - Uu tiên các b?n có kinh nghi?m sale OTC ho?c ETC , n?u không có kinh nghi?m s? du?c dào t?o t? các k? nang co b?n, - Ch?p nh?n sinh viên m?i ra tru?ng ch?u th? thách",NULL,Not Show,CareerLink
careerlink86,https://www.careerlink.vn//tim-viec-lam/chuyen-vien-tuyen-sinh-ocean-edu-dong-anh-2/2989883?source=site,Chuyên Viên Tuyển Sinh [Ocean Edu Đông Anh 2],Hệ Thống Anh Ngữ Quốc Tế Ocean Edu,https://www.careerlink.vn//viec-lam-cua/he-thong-anh-ngu-quoc-te-ocean-edu/95306,2024-11-06 12:16:16.373,2024-12-07 12:16:16.373,500.00,0,Nhân viên,Tư vấn,"Tư vấn, Dịch vụ khách hàng, Giáo dục / Đào tạo / Thư viện",,"- L?p k? ho?ch tuy?n sinh, - Cham sóc h?c viên, - T? ch?c khai gi?ng, - H? tr? h?c viên qua các kênh tuong tác: Skype, Chat Yahoo, Facebook…, - Chi ti?t công vi?c s? trao d?i c? th? hon khi ph?ng v?n., - M?c luong kh?i di?m 11 - 13 tri?u/tháng + thu?ng, - Luong th? vi?c b?ng 85% luong chính th?c., - Xét tang luong 2 l?n/nam., - Ðu?c dóng BH d?y d? sau 2 tháng th? vi?c., - Ðu?c làm vi?c trong môi tru?ng nang d?ng, chuyên nghi?p, - Ðu?c tham gia các chuong trình teambuilding, du l?ch, ngh? mát, - Các ch? d? dãi ng? khác d?y d?, h?p d?n theo quy d?nh.","- T?t nghi?p Cao d?ng tr? lên, không yêu c?u chuyên ngành., - Sinh nam 1990-2000, - Có k? nang giao ti?p t?t, thuy?t ph?c, không nói ng?ng, - Nang d?ng, có tinh th?n c?u ti?n, ch?u khó h?c h?i, - Có k? nang tu duy, x? lý v?n d? t?t, - K? nang tin h?c van h?c co b?n, - Uu tiên các b?n dã có kinh nghi?m sale, telesale, tu v?n, cham sóc khách hàng,...",Hà Nội,"Huy?n Ðông Anh,",CareerLink
careerlink87,https://www.careerlink.vn//tim-viec-lam/tro-giang-lop-tieng-anh-full-time-ocean-edu-dong-anh-2/2989884?source=site,Trợ Giảng Lớp Tiếng Anh Full-time (Ocean Edu Đông Anh 2),Hệ Thống Anh Ngữ Quốc Tế Ocean Edu,https://www.careerlink.vn//viec-lam-cua/he-thong-anh-ngu-quoc-te-ocean-edu/95306,2024-11-06 12:16:18.823,2024-12-07 12:16:18.823,500.00,0,Nhân viên,Dịch vụ khách hàng,"Dịch vụ khách hàng, Giáo dục / Đào tạo / Thư viện, Biên phiên dịch / Thông dịch viên","Ðu?c di du lich hàng nam. Ðu?c hu?ng ch? d? BHYT, BHXH, BHTN theo quy d?nh. 12 ngày ngh? phép có luong. Ðu?c review 2 l?n trong nam. Chuong trình team building d? k?t n?i d?ng nghi?p. Ðu?c tham gia các chuong trình dào t?o co b?n, chuyên sâu","- Qu?n lý l?p h?c và h?c viên., - Tr? gi?ng và tr? giúp cho giáo viên nu?c ngoài trong công tác gi?ng d?y., - Chi ti?t trao d?i khi ph?ng v?n",,Hà Nội,"Huy?n Ðông Anh,",CareerLink
