id,address,url,title,company_name,company_url,time_update,time_expire,salary,exp,job_level,group_job,job_type,benefit,job_des,job_req,city,web,EcoRegion,Region
tcv240,,https://www.topcv.vn/brand/vnresource1209/tuyen-dung/nhan-vien-kinh-doanh-phan-mem-tai-ho-chi-minh-thu-nhap-tu-8-trieu-j673294.html?ta_source=JobSearchList_LinkDetail&u_sr_id=MDWcwwvSmjbj7YY1oUxTXLLKeIA1gR1tVw4R33eV_1731076009,,,,2024-11-08 0:00,,320,1,Nhân viên,Not Show,Not Show,,,,,TopCV,,
tcv241,"- Hà Nội: Tòa nhà Leadvisors Tower, số 643 Phạm Văn Đồng, Bắc Từ Liêm, Hà Nội, Bắc Từ Liêm",https://www.topcv.vn/viec-lam/truong-phong-kinh-doanh-nganh-thuc-pham-lam-viec-tai-bac-tu-liem-ha-noi/1530989.html?ta_source=JobSearchList_LinkDetail&u_sr_id=MDWcwwvSmjbj7YY1oUxTXLLKeIA1gR1tVw4R33eV_1731076009,Trưởng Phòng Kinh Doanh,Công ty Cổ phần One Capital Hospitality,https://www.topcv.vn/cong-ty/cong-ty-co-phan-one-capital-hospitality/201048.html,2024-11-08 0:00,2024-11-08 0:00,1700,5,Trưởng/Phó phòng,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Bán lẻ/Dịch vụ đời sống, Sales Bán lẻ/Dịch vụ tiêu dùng, Bán lẻ, Kinh doanh thực phẩm","Mức thu nhập cạnh tranh theo năng lực. Môi trường trẻ trung, năng động, thân thiện. Cơ hội thăng tiến. Được hưởng đầy đủ chế độ BHXH, BHYT, BHTN theo quy định. Thưởng lễ tết, phúc lợi hàng năm. Bảo hiểm sức khỏe Bảo Việt. Khám sức khỏe định kỳ hàng năm. Teambuilding, du lịch hàng năm. Chế độ quà chiều hàng ngày","Công ty OCH sở hữu các thương hiệu nổi tiếng: Đó là các thương hiệu ẩm thực lâu đời của 2 miền Nam Bắc:, (niềm tự hào hơn 70 năm của người Sài Gòn);, (hương vị người Hà Nội), thịt bò Fuji, ...Hiện nay, chúng tôi đang cần tuyển dụng, với chi tiết như sau:","Tốt nghiệp Đại học trở lên các ngành Kinh tế, Quản trị kinh doanh hoặc các chuyên ngành khác có liên quan, Có ít nhất 5 năm kinh nghiệm trở lên ở vị trí Trưởng phòng kinh doanh ngành Thực phẩm, Thành tích tốt trong phát triển thị trường mới., Tư duy logic, khả năng tiếp cận và xử lý tình huống linh hoạt, tích cực, Có kinh nghiệm làm việc, chăm sóc và triển khai các khách hàng B2B có giá trị cao, Kỹ năng giao tiếp tốt, linh hoạt, nhạy bén, Có hiểu biết về thị trường thực phẩm, Am hiểu sản phẩm Công ty là một lợi thế",Ha Noi,TopCV,,
tcv242,"- Hà Nội: Tòa nhà TAN PHAT ETEK, Số 189 đường Phan Trọng Tuệ, Thanh Liệt, Thanh Trì",https://www.topcv.vn/viec-lam/truong-phong-dich-vu-ky-thuat-services-manager-tai-ha-noi/1527410.html?ta_source=JobSearchList_LinkDetail&u_sr_id=MDWcwwvSmjbj7YY1oUxTXLLKeIA1gR1tVw4R33eV_1731076009,Trưởng Phòng Dịch Vụ,CÔNG TY CỔ PHẦN GIẢI PHÁP TỰ ĐỘNG HÓA ETEK,https://www.topcv.vn/cong-ty/cong-ty-co-phan-giai-phap-tu-dong-hoa-etek/141005.html,2024-11-08 0:00,2024-11-08 0:00,0,2,Trưởng/Phó phòng,Dịch vụ khách hàng/Vận hành,"Dịch vụ khách hàng/Vận hành, Dịch vụ khách hàng/Chăm sóc khách hàng, Dịch vụ khách hàng/Chăm sóc khách hàng khác","- Lương thỏa thuận theo năng lực;. - Thưởng theo kết quả kinh doanh, dự án..;. - Lương tháng thứ 13;. - Tham gia BHXH, BHTN, BHYT theo quy định của Nhà nước;. - Tham gia Bảo hiểm tai nạn 24h theo quy định của Công ty;. - Ăn trưa tại Nhà ăn Công ty;. - Chế độ công tác theo quy định của Công ty;. - Được cấp ô tô theo quy định của Công ty;. - Được tiếp xúc, làm việc và học hỏi từ các khách hàng, đối tác lớn và tiếp xúc các công nghệ mới nhất trên thế giới và trong nước;. - Môi trường làm việc chuyên nghiệp, thân thiện, năng động và nhân văn;","- Lên kế hoạch và điều phối các hoạt động dịch vụ sau bán hàng, bảo trì và hỗ trợ kỹ thuật cho các dự án tự động hóa;, - Thiết lập, tối ưu hóa các quy trình dịch vụ nhằm đảm bảo chất lượng và hiệu quả, đáp ứng kỳ vọng của khách hàng;, - Đào tạo và phát triển kỹ năng cho đội ngũ kỹ sư dịch vụ, chăm sóc khách hàng và các nhân viên hỗ trợ khác., - Tương tác và giữ liên lạc thường xuyên với khách hàng để ghi nhận các phản hồi, thắc mắc hoặc yêu cầu hỗ trợ đảm bảo sự hài lòng của khách hàng;, - Giám sát quá trình xử lý các phản hồi, khiếu nại từ khách hàng và đảm bảo các vấn đề được giải quyết nhanh chóng, hiệu quả., - Theo dõi và cập nhật các công nghệ mới, kỹ thuật mới để đáp ứng nhu cầu ngày càng đa dạng của khách hàng., - Đề xuất các cải tiến hoặc nâng cấp thiết bị nhằm tăng hiệu suất và độ bền của sản phẩm., - Lập báo cáo định kỳ về các hoạt động đã thực hiện, bao gồm tiến độ công việc, vấn đề kỹ thuật, giải pháp, chất lượng dịch vụ và kết quả., - Phân tích dữ liệu để đưa ra các đề xuất chiến lược, giúp nâng cao hiệu quả vận hành và tối ưu chi phí dịch vụ., - Lập kế hoạch và dự toán ngân sách cho bộ phận dịch vụ, đảm bảo tối ưu hóa nguồn lực., - Cập nhật và quản lý hồ sơ khách hàng, bao gồm các yêu cầu hỗ trợ, lịch sử bảo trì và các tài liệu kỹ thuật khác.","- Kỹ năng lãnh đạo, quản lý nhóm và xử lý tình huống tốt., - Khả năng đọc hiểu tài liệu kỹ thuật bằng tiếng Anh là một lợi thế., - Kỹ năng phân tích, giải quyết vấn đề, và giao tiếp tốt., - Sẵn sàng đi công tác và làm việc ngoài giờ khi cần",Ha Noi,TopCV,,
tcv243,,https://www.topcv.vn/brand/zim/tuyen-dung/tu-van-khoa-hoc-cham-soc-hoc-vien-luong-cung-8tr-18tr-thu-nhap-khong-gioi-han-khong-yeu-cau-kinh-nghiem-giao-duc-j1230172.html?ta_source=JobSearchList_LinkDetail&u_sr_id=MDWcwwvSmjbj7YY1oUxTXLLKeIA1gR1tVw4R33eV_1731076009,,,,2024-11-08 0:00,,800,1,Nhân viên,Not Show,Not Show,,,,,TopCV,,
tcv244,#NAME?,https://www.topcv.vn/viec-lam/truong-phong-kinh-doanh-sales-manager-chi-tuyen-nu-thu-nhap-hap-dan-35-40-trieu-thang/1244213.html?ta_source=JobSearchList_LinkDetail&u_sr_id=MDWcwwvSmjbj7YY1oUxTXLLKeIA1gR1tVw4R33eV_1731076009,,Công ty Cổ phần đào tạo ASC,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dao-tao-asc/27569.html,2024-11-08 0:00,2024-11-08 0:00,1500,3,Trưởng/Phó phòng,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Quản lý kinh doanh, Quản lý Kinh doanh khác",,,,Ha Noi,TopCV,,
tcv245,"- Hà Nội: Ocean Park - số 1 Đào Duy Anh, Đống Đa, Hà Nội, Đống Đa",https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-thi-truong-kenh-horeca-ha-noi-hai-phong-quang-ninh/1259697.html?ta_source=JobSearchList_LinkDetail&u_sr_id=MDWcwwvSmjbj7YY1oUxTXLLKeIA1gR1tVw4R33eV_1731076009,Nhân Viên Kinh Doanh Thị Trường,CHI NHÁNH CÔNG TY TNHH THỰC PHẨM TỐT LÀNH TẠI HÀ NỘI,https://www.topcv.vn/cong-ty/chi-nhanh-cong-ty-tnhh-thuc-pham-tot-lanh-tai-ha-noi/27907.html,2024-11-08 0:00,2024-11-08 0:00,620,0,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Bán lẻ/Dịch vụ đời sống, Sales Bán lẻ/Dịch vụ tiêu dùng, Bán lẻ, Kinh doanh thực phẩm",,,,Ha Noi & 2 noi khac,TopCV,,
tcv246,"- Hà Nội: 137 Nguyễn Ngọc Vũ, Cầu Giấy",https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-tu-van-sales-bat-dong-san-khong-can-kinh-nghiem-mien-phi-dao-tao-tu-do-thoi-gian-thu-nhap-khong-gioi-han-tren-50-trieu-thang/1483172.html?ta_source=JobSearchList_LinkDetail&u_sr_id=MDWcwwvSmjbj7YY1oUxTXLLKeIA1gR1tVw4R33eV_1731076009,Tư Vấn,Công Ty Cổ Phần Dịch Vụ Và Đầu Tư Bất Động Sản Phố Xanh Group,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dich-vu-va-dau-tu-bat-dong-san-pho-xanh-group/178196.html,2024-11-08 0:00,2024-11-08 0:00,2300,0,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Bất động sản/Xây dựng, Sales Bất động sản/Xây dựng, Sales bất động sản/Môi giới bất động sản",,,,"Ha Noi, Da Nang",TopCV,,
tcv247,"- Hà Nội: Số 50 Lê Văn Lương, Thanh Xuân",https://www.topcv.vn/viec-lam/nhan-vien-sale-online-telesale-tai-ha-noi-thu-nhap-den-18-trieu/1511715.html?ta_source=JobSearchList_LinkDetail&u_sr_id=MDWcwwvSmjbj7YY1oUxTXLLKeIA1gR1tVw4R33eV_1731076009,Nhân Viên Sale,CÔNG TY TNHH ĐIỆN MÁY SAKURA VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-tnhh-dien-may-sakura-viet-nam/124044.html,2024-11-08 0:00,2024-11-08 0:00,560,1,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Bán lẻ/Dịch vụ đời sống, Sales Bán lẻ/Dịch vụ tiêu dùng, Bán lẻ, Bán hàng điện máy",,,,Ha Noi,TopCV,,
tcv248,"- Hồ Chí Minh: 15/20 Thạch Lam, P. Hiệp Tân, Tân Phú",https://www.topcv.vn/viec-lam/marketing-leader-thu-nhap-cao-tphcm-nu/1520841.html?ta_source=JobSearchList_LinkDetail&u_sr_id=MDWcwwvSmjbj7YY1oUxTXLLKeIA1gR1tVw4R33eV_1731076009,Marketing Leader,CHI NHÁNH CÔNG TY TNHH THƯƠNG MẠI & DỊCH VỤ THE JAMU MOMMY CENTER,https://www.topcv.vn/cong-ty/chi-nhanh-cong-ty-tnhh-thuong-mai-dich-vu-the-jamu-mommy-center/192298.html,2024-11-08 0:00,2024-11-08 0:00,560,1,Quản lý / Giám sát,Marketing/PR/Quảng cáo,"Marketing/PR/Quảng cáo, Marketing, Brand Marketing","- Thưởng các dịp lễ tết, thương lương tháng 13. - Được hưởng đầy đủ quyền lơi về BHXH, BHYT, BHTN theo luật Lao động Việt Nam & nhiều chế độ đãi ngộ khác của Công ty.. - Qua tăng sinh nhật, 08/03 hoặc 20/10. - Được tham gia các hoạt động hằng năm của Công ty: Du Lịch/Team Work/ Tiệc..... - Làm việc trong môi trường năng động, chuyên nghiệp, thân thiện. - Cơ hội thăng tiến & tăng lương theo hiệu quả công việc. - Được tham gia các khóa đao tạo về Marketing Foundation, Consumer Insight, Concept writing, Social Marketing... để nâng cao nghiệp vụ. - Được làm cho ngành hàng chăm sóc làm đẹp, ngành hành đặc biệt dành cho mom, được cập nhật những kiến thức, xu hướng làm đẹp. - Được tranh luận, được đóng góp, được phản biện va được thực hiện ý tưởng của mình khi bảo vệ thành công","- Xây dựng kế hoạch Brand Marketing 360 độ, Brand Communication, Campaign Proposal theo tháng/ quý/, năm đạt KPI, các ngành, 1. Jamu Mommy Center - Spa Bầu, Làm Đẹp, Lam Ốm Sau Sinh, 2. Jamu Spa & Beauty Spa – Spa Trị liệu thư giãn & trị liệu phong cách Á Đông, 3. Jamu Acadamy & Franchising, 4. Jamu Home Spa, - Triển khai Content Plan trên các nền tảng online: facebook, web, youtube, tiktok,... thu hút, hấp dẫn, theo đúng định hướng truyền thông, brandkey, brand identity của Jamu, - Lam việc với Content & Creative triển khai các ý tương kịch bản quay chụp, Edit Clip, Clip quảng cáo, - Quản lý triển khai các hoạt động PR thương hiệu (online, offline), các diễn đan, hội nhóm, báo chi, các, trang review,.., - Làm việc với designer về các ấn phẩm truyền thông Key Visual/ Concept/ Banner/POSM, - Triển khai các liên kết thương hiệu, sự kiện & hoạt động BTL, - Làm việc với các Celeb/ KOL/ Tiktoker, - Quản lý Kênh Website/ Zalo/Tiktok, - Lam việc với Sales, team truyền thông triển khai các ý tương quảng cáo, performance ads với Digital Agency SEM, SEO, tiktok, Zalo Ads, youtube, - Thực hiện các phân tích, đánh giá thị trường, đôi thủ (competitor), hanh vi khách hang (customer insight & behavior) đề xuất chiến lươc 4P /7P tháng/qui/ năm","Nữ, 24 - 30 tuổi, - Có kiến thức nền tảng về Marketing, Truyền thông & Digital., - Tốt nghiệp đại học/cao đẳng chuyên ngành Marketing hoặc Truyền thông, - Ít nhất 1- 2 năm kinh nghiêm Marketing, đặc biệt Brand Marketing/ Digital Marketing, - Có kinh nghiệm lên kế hoạch & triển khai các chiến dịch truyền thông (communication Plan/Proposal), - Có khả năng kết nôi, quản lý nhóm, quản lý dự án, quản lý tiến độ tốt, - Sáng tạo, có tư duy hình ảnh tốt, - Năng động, nhanh nhen, tự tin, - Xử lý tình huống tốt, quyết liệt để đạt được hiệu quả công việc., - Có tinh thần trách nhiệm, chịu áp lực",Ho Chi Minh,TopCV,,
tcv249,#NAME?,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-tu-van-sale-executive-thu-nhap-tu-10-den-40-trieu-ha-noi-da-nang-hcm/1393403.html?ta_source=JobSearchList_LinkDetail&u_sr_id=MDWcwwvSmjbj7YY1oUxTXLLKeIA1gR1tVw4R33eV_1731076009,Sale Executive,PPP Laser Clinic Viet Nam,https://www.topcv.vn/cong-ty/ppp-laser-clinic-viet-nam/7881.html,2024-11-08 0:00,2024-11-08 0:00,1000,0,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Dược/Y tế/Sức khoẻ/Công nghệ sinh học, Bán lẻ/Dịch vụ đời sống, Sales Dược/Y tế/Sức khoẻ/Làm đẹp, Dịch vụ làm đẹp, Tư vấn thẩm mỹ/Spa","- Thu nhập không hạn chế tùy cá nhân lựa chọn tiếp nhận KPI.. - Thưởng KPIs, thưởng hot bonus, thưởng tháng, thưởng quý, thưởng năm. Gói dịch vụ của công ty/ tháng.. - Được các chuyên gia trong nước và nước ngoài đào tạo về kiến thức sản phẩm, dịch vụ, kỹ năng tư vấn, kỹ năng bán hàng để đáp ứng yêu cầu công việc.. . . ","- Giới thiệu, tư vấn và thuyết phục các khách hàng sử sản phẩm/dịch vụ của công ty., - Sử dụng điện thoại, email, phần mềm Marketing đặc thù ... để chào bán sản phẩm/dịch vụ đến các khách hàng tiềm năng nhằm đạt mục tiêu kinh doanh., - Gọi điện thoại cho các khách hàng tiềm năng để tư vấn, giới thiệu về sản phẩm / dịch vụ của PPP theo danh sách do bộ phận Phát triển kinh doanh & tiếp thị mang đến., - Tư vấn và giải đáp các thắc mắc của khách hàng, từ đó mời khách hàng đến Clinic gần nhất để được tư vấn và trải nghiệm dịch vụ., - Chịu trách nhiệm về doanh số, KPIs tháng, quý của mình và phòng ban, nhóm., - Tương tác công việc liên quan đến hoạt động kinh doanh, giao dịch, hỗ trợ, đóng góp ý kiến xây dựng đội, nhóm, phòng ban ngày càng phát triển hơn., - Đóng góp ý kiến, đề xuất những sáng kiến làm việc hiệu quả hơn cho bộ phận ngày càng phát triển và chuyên nghiệp hơn., - Chịu trách nhiệm là người đại diện giao dịch, chăm sóc khách hàng thuộc tập khách hàng, đối tác của công ty một cách tốt nhất, hiệu quả nhất, duy trì bền vững., - Chịu sự quản lý của trưởng bộ phận, cam kết làm việc theo đúng quy định của công ty, bộ phận., - Tìm kiếm, duy trì và phát triển mạng lưới khách hàng và đối tác tiềm năng thuộc nhiều lĩnh vực (trực tiếp hoặc gián tiếp). Khai thác, tìm kiếm khách trong mạng lưới kinh doanh thuộc địa bàn do cá nhân phụ trách., - Giải quyết các vấn đề và phàn nàn của khách hàng để đảm bảo độ hài lòng, tin cậy của khách theo đúng quy trình., - Báo cáo lên các cấp quản lý về nhu cầu, vấn đề, mối quan tâm của khách hàng. Hoạt động của đối thủ cạnh tranh và tiềm năng trong việc phát triển kinh doanh sản phẩm/dịch vụ.","- Tuổi từ 22 tới 35., - Dành cho Nhân viên Kinh Doanh - BẮT BUỘC có làn da tương đối trẻ, trắng sáng ( không có nhiều: mụn, sẹo mụn, sắc tố quá đậm màu), - Ngoại hình ưa nhìn là một lợi thế lớn., - Có ngoại ngữ Anh là một lợi thế (nhưng không bắt buộc). sử dụng được công nghệ mạng xã hội, máy tính, laptop..., biết sử dụng Microsoft Word - đánh văn bản, sử dụng Microsoft Excel,..., - Có kinh nghiệm làm việc tại các phòng khám - clinics và spa là một lợi thế lớn (không bắt buộc)., - Có khả năng gọi điện thoại và không ngại giao tiếp với khách hàng.",Ha Noi & 2 noi khac,TopCV,,
tcv250,"- Hà Nội: BT 5B1 ,Ngõ 38 Xuân La, Xuân Tảo, Bắc Từ Liêm",https://www.topcv.vn/viec-lam/giam-doc-kinh-doanh-linh-vuc-y-te-thu-nhap-cao-tren-30-trieu-lam-viec-ngay/952143.html?ta_source=JobSearchList_LinkDetail&u_sr_id=MDWcwwvSmjbj7YY1oUxTXLLKeIA1gR1tVw4R33eV_1731076009,Giám Đốc Kinh Doanh,CÔNG TY CỔ PHẦN ĐẦU TƯ & THƯƠNG MẠI QUỐC TẾ TÂM VIỆT,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dau-tu-thuong-mai-quoc-te-tam-viet/111837.html,2024-11-08 0:00,2024-11-08 0:00,0,5,Giám đốc,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Dược/Y tế/Sức khoẻ/Công nghệ sinh học, Sales Dược/Y tế/Sức khoẻ/Làm đẹp, Sales Dược/Y tế/Sức khoẻ/Làm đẹp khác",,"Quản lý điều hành chung và chịu trách nhiệm trước Ban Lãnh đạo về các hoạt động kinh doanh của Công ty & Chi nhánh;, - Lập kế hoạch kinh doanh & phát triển thị trường: khảo sát tiềm năng thị trường; xác lập mục tiêu năm/quý/tháng cho đội nhóm; tổ chức, thực hiện và hỗ trợ bán hàng theo kế hoạch;, - Thương thảo, đàm phán với khách hàng và xây dựng các chương trình hỗ trợ bán hàng nhằm đạt mục tiêu đề ra;, - Quản lý, xây dựng và phát triển sâu mối quan hệ với khách hàng, đối tác với mục tiêu bền vững., - Tuyển dụng, đào tạo và phát triển đội ngũ kinh doanh;, - Xây dựng môi trường làm việc và các điều kiện thúc đẩy năng lực của Nhân sự;, - Thực hiện đánh giá hoạt động và thành tích của Nhân sự (hết thử việc, hiệu quả công việc theo định kỳ)., - Quản lý và chịu trách nhiệm về kết quả hoạt động kinh doanh;, - Tham mưu cho Ban Lãnh đạo những chính sách, chiến lược & ý tưởng kinh doanh;, - Báo cáo, cập nhật công việc, hoạt động kinh doanh  định kỳ hoặc đột xuất theo yêu cầu của Ban Lãnh đạo Công ty., - Thực hiện các nhiệm vụ khác theo sự phân công của Ban Lãnh đạo Công ty.",,"Ha Noi, Ho Chi Minh",TopCV,,
tcv251,"- Hồ Chí Minh: Tòa nhà Wilona Tower, 824/28A-28B Sư Vạn Hạnh, Phường 12, Quận 10",https://www.topcv.vn/viec-lam/thu-kho-co-kinh-nghiem/1521789.html?ta_source=JobSearchList_LinkDetail&u_sr_id=MDWcwwvSmjbj7YY1oUxTXLLKeIA1gR1tVw4R33eV_1731076009,Thủ Kho,Công Ty TNHH Dược Phẩm Thiết Bị Y Tế Ki Ta Pi Da,https://www.topcv.vn/cong-ty/cong-ty-tnhh-duoc-pham-thiet-bi-y-te-ki-ta-pi-da/119013.html,2024-11-08 0:00,2024-11-08 0:00,0,2,Nhân viên,Sản xuất,"Sản xuất, Vận hành sản xuất, Thủ kho/Quản lý kho","- Lương tháng 13, thưởng. - Nghỉ phép năm, lễ tết theo quy định. - Đi du lịch hàng năm. - Khám sức khỏe định kỳ. - Các chế độ khác theo quy định Luật lao động","- Quản lý kho, theo dõi xuất nhập dụng cụ phẩu thuật hằng ngày theo đúng qui trình của công ty., - Cập nhật số lượng dụng cụ theo yêu cầu của công ty., - Sắp xếp dụng cụ theo thứ tự, ngăn nắp.","- Trình độ Trung cấp, Cao đẳng trở lên, - Có kinh nghiệm từ 2 năm Thủ kho trở lên, - Có tính cẩn thận,trung thực trong công việc, - Khả năng giao tiếp tốt, - Biết sử dụng thành thạo word, excel, powerpoint,...",Ho Chi Minh,TopCV,,
